"","user_id","user_nick"
"1360153",2103773282,"禾苗旗舰店"
"1360217",2260714829,"道一旗舰店"
"1360385",2752602980,"阿瞳旗舰店"
"1360445",2272183377,"birth美朵专卖店"
"1360772",1078598811,"深圳大爱电器专营店"
"1360779",1683539025,"andrewjames旗舰店"
"1360797",2145333678,"江灵旗舰店"
"1360960",615478419,"乾贸数码专营店"
"1361383",762439227,"掌付宝2010"
"1361417",2401331766,"豫立旗舰店"
"1361418",2194107089,"豫立佛山专卖店"
"1361524",2863643050,"生活日记艾比特专卖店"
"1361533",927691085,"佛山淘鑫电器专营店"
"1361535",2099824292,"生活日记旗舰店"
"1361596",478710286,"托普个人护理专营店"
"1361633",1608900207,"传翔旗舰店"
"1361634",2430523329,"传翔诚迪专卖店"
"1361736",2723505125,"金交椅旗舰店"
"1361781",2403836360,"皮洛斯旗舰店"
"1362234",2168734587,"天贝电器专营店"
"1362474",726128263,"dollimo旗舰店"
"1362773",1628577808,"驼盟旗舰店"
"1362799",885402511,"杰力科旗舰店"
"1362889",2262063645,"索柯旗舰店"
"1362948",818313857,"泛韵旗舰店"
"1363245",1968859111,"欧家官方旗舰店"
"1363283",2274172232,"senbowe米梵专卖店"
"1363286",1993298947,"senbowe数码旗舰店"
"1363287",1858078202,"senbowe旗舰店"
"1363335",1014818776,"美帆家旗舰店"
"1363361",2189906344,"lazybugstudio旗舰店"
"1363415",2005764257,"jindea旗舰店"
"1363538",2404991963,"外研通数码旗舰店"
"1364074",2321649893,"voking数码旗舰店"
"1364425",2634364663,"hibeau海外旗舰店"
"1365125",1782608747,"dvzcrc朵彩旗舰店"
"1365175",2271113260,"朗耐数码旗舰店"
"1365245",1902927592,"xerlo旗舰店"
"1365792",2256022143,"一加手机旗舰店"
"1365799",2432146763,"一加创华威专卖店"
"1365836",2089726547,"lifong旗舰店"
"1365856",2047100209,"rekon日科旗舰店"
"1365857",2310349075,"艾力克斯电器专营店"
"1365964",2071097917,"都芝旗舰店"
"1366583",2319131431,"汇金办公旗舰店"
"1366593",2322877750,"天瑜旗舰店"
"1366611",2396671881,"洛纳丹迪旗舰店"
"1367077",2456341144,"惠凌旗舰店"
"1367253",2207403860,"lalan旗舰店"
"1367418",2851575214,"kangwsji康为世纪旗舰店"
"1367958",2361921097,"lp数码旗舰店"
"1368226",170245522,"日派旗舰店"
"1370143",324483361,"正东电器"
"1370147",1802608549,"漫步个人护理旗舰店"
"1370211",2873605898,"otbhome旗舰店"
"1370543",690073261,"视美泰旗舰店"
"1371487",2216073084,"conner旗舰店"
"1371515",2385820899,"微耕旗舰店"
"1371518",1827578977,"长远旗舰店"
"1373136",1677598769,"易淘汇数码专营店"
"1373414",758096372,"上海亦林"
"1373846",607037863,"kelitong电器旗舰店"
"1373882",1744651643,"odma旗舰店"
"1373883",1069362576,"欧德玛旗舰店"
"1373884",745738398,"ziven旗舰店"
"1374098",2314840227,"itop旗舰店"
"1374138",2190126441,"万菱旗舰店"
"1374148",2456800607,"创霸旗舰店"
"1374170",2166720846,"雄雁旗舰店"
"1374207",1051339510,"feasso旗舰店"
"1374681",2659239803,"小明数码旗舰店"
"1374833",287042253,"阳光岛旗舰店"
"1374863",915151756,"比克电器旗舰店"
"1374878",749924737,"迅美办公旗舰店"
"1375304",612302387,"poray旗舰店"
"1375308",340037076,"茗泰旗舰店"
"1375309",1638849283,"茗泰盛旺专卖店"
"1375317",1700260426,"茗泰后来者专卖店"
"1375330",1639137855,"茗泰欣丝品专卖店"
"1375563",653990463,"星念电器专营店"
"1376149",573702898,"华安机柜厂"
"1376150",1666904927,"振普旗舰店"
"1376395",2069568937,"君立旗舰店"
"1376408",407681590,"百卓网络旗舰店"
"1376787",1639522789,"dolaso旗舰店"
"1376804",888249584,"斯内德旗舰店"
"1376822",2190205077,"partyhouse旗舰店"
"1376888",764474092,"优创办公专营店"
"1376898",296772052,"振弘伟业"
"1377463",840152135,"瑞普旗舰店"
"1377475",651155314,"瑞普办公用品旗舰店"
"1377480",2385593214,"环速办公用品专营店"
"1377760",1677763256,"优思顿旗舰店"
"1377802",1829468126,"锐智数码专营店"
"1379061",728195267,"antimi旗舰店"
"1379442",752461848,"杭普旗舰店"
"1379675",783224808,"美莱普尔旗舰店"
"1379894",2780145743,"霸仕旗舰店"
"1379903",1645088341,"蓝豚数码专营店"
"1379906",2030292352,"蓝豚数码专营"
"1380156",737229176,"凝聚力数码专营店"
"1380157",1644558447,"畅机旗舰店"
"1380164",1689045255,"zoguo中视讯旗舰店"
"1380166",822369103,"中视讯旗舰店"
"1380181",2379682979,"tvlogic旗舰店"
"1380203",1637885643,"荣延数码专营店"
"1380371",2144292071,"思铭电器专营店"
"1380656",1830639899,"羿日旗舰店"
"1380888",1574891186,"卡诺基旗舰店"
"1381084",1727542660,"asima旗舰店"
"1381189",2395717308,"集结者旗舰店"
"1381219",1955944434,"sfer奔雅专卖店"
"1381220",1901708134,"圣菲尔旗舰店"
"1381226",2774837168,"恒业办公专营店"
"1381292",2139787947,"chrcoheretech优沃专卖店"
"1381307",2090003740,"沃尔星数码专营店"
"1381422",2091425545,"胖我数码旗舰店"
"1381736",2449128518,"琦维裕数码专营店"
"1381737",2457478065,"华乐长祥数码专营店"
"1381756",2316977069,"abardeen八维专卖店"
"1381784",2340856524,"abardeen华乐宝专卖店"
"1381814",2120157304,"majuzo旗舰店"
"1381859",2147776949,"申力电器旗舰店"
"1382123",2185130016,"马仕基电器专营店"
"1382352",2219885608,"致翼数码旗舰店"
"1383182",2258873186,"荣浩电器专营店"
"1383245",2370030604,"唛迪龙电器旗舰店"
"1383413",2279758036,"魅鹰办公专营店"
"1384176",2779942496,"fhes法赫施旗舰店"
"1385573",2081685071,"鑫雨泽电器专营店"
"1385574",1803668901,"老板厨源精湛专卖店"
"1385576",2029490807,"robam沙嘉专卖店"
"1385577",2711993336,"robam老板度新专卖店"
"1385578",711445803,"老板贵州专卖店"
"1385582",708526304,"老板杭州专卖店"
"1385584",1595029867,"老板上海专卖店"
"1385587",671194887,"老板天津专卖店"
"1385590",2407048143,"老板凡沙专卖店"
"1385592",675896904,"老板合肥专卖店"
"1385596",2598345201,"robam老板百思通专卖店"
"1385597",919362998,"老板拓一专卖店"
"1385598",690795106,"霏雨鸢"
"1385603",711064457,"苏州老板商贸"
"1385604",667208114,"老板四川店"
"1385608",2378017106,"老板仙楚专卖店"
"1385610",726267728,"老板深圳专卖店"
"1385611",2438527556,"老板欧奕专卖店"
"1385613",814507083,"老板小家电旗舰店"
"1385616",2191317946,"robam上海专卖店"
"1385628",696375435,"老板广州专卖店"
"1385632",738377593,"老板北京专卖店"
"1385636",720255367,"老板逊驰专卖店"
"1385640",2097216457,"robam老板北京专卖店"
"1385644",2403639137,"robam老板佳盈专卖店"
"1385646",165229494,"老板电器旗舰店"
"1385652",2488791098,"robam燕贺专卖店"
"1385658",2896335710,"飞人玉卓专卖店"
"1385670",722390157,"飞人旗舰店"
"1385677",1792241473,"威虎电器专营店"
"1385681",1651038342,"玉言电器专营店"
"1385697",2102307745,"飞人威虎专卖店"
"1385732",751264452,"华科旗舰店"
"1385738",2261768987,"宝安电器专营店"
"1385745",874186033,"华科官方旗舰店"
"1385779",501257617,"一贵数码专营店"
"1386516",302794323,"伊吉康伊尚"
"1386525",521325172,"爱的个人护理专营店"
"1386629",389810046,"瑞迪恩个人护理"
"1386724",441746926,"百孝堂家居专营店"
"1386730",638894325,"areo艾利欧"
"1387258",505652151,"得恩电器专营店"
"1387747",2871137851,"信达满电器旗舰店"
"1388163",2226795456,"ufo天凡之威专卖店"
"1388245",644513380,"joylife旗舰店"
"1388617",1695494223,"上海优值办公专营店"
"1388648",2615175594,"力游办公专营店"
"1388859",1644946301,"赛特斯旗舰店"
"1388861",2474602418,"cetus赛特斯华航专卖店"
"1388863",2431076520,"赛特斯慧选专卖店"
"1388872",2139564070,"赛特斯华航专卖店"
"1388873",2195341906,"优奂电器专营店"
"1388875",2453163345,"cetus赛特斯旗舰店"
"1388891",659263278,"雅图旗舰店"
"1389623",2868450766,"唐太宗旗舰店"
"1389892",2015515013,"誉洋鑫数码专营店"
"1389904",825807338,"三巨旗舰店"
"1389926",2440105713,"昌浔数码专营店"
"1389936",199247534,"尼康畅想专卖店"
"1390139",1999882758,"思慕旗舰店"
"1390210",2337717576,"金门子旗舰店"
"1390369",2120584403,"亚伟旗舰店"
"1390670",2318796651,"playstation官方旗舰店"
"1390674",2883175140,"playstation必图必专卖店"
"1390677",782731205,"索尼官方旗舰店"
"1390690",834509911,"深圳天美意数码专营店"
"1390756",876235949,"esk鑫蒙专卖店"
"1390863",1134772567,"可瑞立志数码专营店"
"1390915",692346289,"民丰电器旗舰店"
"1390991",1586868002,"吉能旗舰店"
"1391010",762559335,"benliu奔流旗舰店"
"1391011",2216082060,"电猫办公专营店"
"1391166",2196913888,"明枫共湘盛举专卖店"
"1391167",2088878010,"明枫旗舰店"
"1391178",1598715196,"优拓旗舰店"
"1391185",473647245,"佐仕旗舰店"
"1391188",2410728295,"美之达旗舰店"
"1391238",1017099292,"珂威数码专营店"
"1391239",764980096,"isound昊锐专卖店"
"1391288",652903210,"迪拉思数码"
"1391554",1915111176,"安州数码专营店"
"1391579",2780217286,"美迹办公旗舰店"
"1392008",1783653683,"景昌乐数码专营店"
"1392020",287195197,"乐溢diy旗舰店"
"1392104",2330778901,"wantong电器旗舰店"
"1392117",1910914519,"鑫爵电器专营店"
"1392129",1881479267,"brita碧然德旗舰店"
"1392130",2120021131,"通达和电器专营店"
"1392159",2145858064,"道广家用电器专营店"
"1392193",1996704806,"tracom海外专营店"
"1392202",2346646815,"碧然德筑名专卖店"
"1392227",1016320610,"金杨子电器旗舰店"
"1392284",2466238208,"耐尔金苏雪专卖店"
"1392371",2102061324,"达颖数码专营店"
"1392385",1749015368,"耐尔金东方晋图专卖店"
"1392414",2872700955,"nillkin耐尔金笨熊专卖店"
"1392485",876900579,"艾奉数码专营店"
"1392507",2360750650,"楠跃数码配件专营店"
"1392563",1881285444,"nillkin耐尔金哈迪专卖店"
"1392565",1635058629,"耐尔金米淘专卖店"
"1392846",367958689,"nillkin旗舰店"
"1392881",725898644,"nillkin腾川代理店"
"1392955",2637521051,"耐尔金拉卡捷专卖店"
"1392966",928534496,"月芽数码专营店"
"1393016",1824076367,"人革者数码专营店"
"1393019",1751752095,"耐尔金米库专卖店"
"1393098",2373136246,"宝利鸿旗舰店"
"1393111",2231882163,"卫宁泽淼专卖店"
"1393112",2240735812,"卫宁创淼专卖店"
"1393113",2440683384,"卫宁卫泉专卖店"
"1393114",1661518894,"卫宁电器旗舰店"
"1393115",840170816,"卫宁旗舰店"
"1393116",2247408005,"卫宁旋朋专卖店"
"1393118",2162210699,"卫宁鑫岩专卖店"
"1393121",2044231087,"卫宁松叶专卖店"
"1393125",1863529148,"卫宁铭铎专卖店"
"1393126",2396539194,"卫宁伶途专卖店"
"1393127",2107197271,"卫宁奔烨专卖店"
"1393129",2378179142,"卫宁康简专卖店"
"1393131",1957892977,"爱朔生医电器专营店"
"1393139",2456057472,"华固旗舰店"
"1393165",641988485,"livall旗舰店"
"1393367",740260599,"东桥旗舰店"
"1393684",2300650542,"GoPro官方旗舰店"
"1393971",771489838,"syii思异旗舰店"
"1394021",1665539177,"鸣泉电器旗舰店"
"1394190",1821637149,"双云旗舰店"
"1394197",656951679,"鼎鑫凯讯数码专营店"
"1394201",690605641,"ronggui旗舰店"
"1394464",2103446523,"petrel海燕旗舰店"
"1394465",2461944032,"海燕厨卫旗舰店"
"1394665",1722371551,"众拓源数码配件专营店"
"1394667",728074359,"恒拓源旗舰店"
"1394670",2633374270,"pampas潘帕斯唯有专卖店"
"1394681",2775193360,"美淼多办公用品专营店"
"1394766",1913037388,"迅腾广聚数码专营店"
"1394780",2128120526,"abramtek敬守专卖店"
"1394782",1856891402,"艾特铭客纳达木专卖店"
"1394791",1951129145,"艾特铭客至尊畅音专卖店"
"1394853",2128031628,"驰骏数码专营店"
"1395119",2340917920,"春百影音专营店"
"1395124",2453293102,"宝润数码专营店"
"1395159",747843531,"珠海德泽商贸有限公司"
"1395160",2290202271,"荣威耗材旗舰店"
"1395172",1975446296,"思怡电器旗舰店"
"1395174",2096147528,"顶俏电器专营店"
"1395224",2762783361,"隆威旗舰店"
"1395228",1660890594,"翼铂数码专营店"
"1395229",1963729836,"boropower旗舰店"
"1395806",2140091310,"inface旗舰店"
"1396085",2089475957,"帅杰旗舰店"
"1396101",1889524025,"米斯登旗舰店"
"1396314",1622637176,"欧旋数码旗舰店"
"1396550",2183901846,"阿拉美新菲亚专卖店"
"1396985",2131365300,"亿丰办公专营店"
"1397006",1672080455,"yeahcool悦酷旗舰店"
"1397049",2448039846,"kodema旗舰店"
"1397051",2454327243,"peci旗舰店"
"1397281",1974353714,"花无缺旗舰店"
"1397980",1853392436,"乐豆电器专营店"
"1397981",2107165388,"gjiees数码旗舰店"
"1397982",1817519424,"gjiees旗舰店"
"1398049",1958052547,"亿安贝旗舰店"
"1398050",2313708405,"qjv旗舰店"
"1398074",2445150012,"确动旗舰店"
"1398102",2004180921,"爱极客旗舰店"
"1398110",2044106094,"魔光球今彩世纪专卖店"
"1398111",2091210907,"魔光球旗舰店"
"1398359",2089475331,"翟氏三炉旗舰店"
"1398589",2080022162,"dtvs旗舰店"
"1398600",2399213475,"魔拓旗舰店"
"1398614",2095693740,"欧宝佳旗舰店"
"1398630",1959202531,"米凌数码专营店"
"1398670",2186408477,"wastemaid唯斯特姆旗舰店"
"1398671",2769749447,"唯斯特姆创世博纳专卖店"
"1398691",2183572255,"硕图旗舰店"
"1398708",2185391069,"todacore旗舰店"
"1399137",2301386633,"福流旗舰店"
"1399409",2409540275,"榄博旗舰店"
"1399410",2417502033,"奇胜数码配件旗舰店"
"1399572",2259723150,"阐存旗舰店"
"1399980",2672818702,"onnais欧奈斯旗舰店"
"1400073",2178806483,"tplink中恒专卖店"
"1400081",2170177926,"tplink奥汉专卖店"
"1400095",2399106795,"渠鑫数码专营店"
"1400096",2782291742,"tplink杰钛专卖店"
"1400116",2437086939,"tplink亚驰专卖店"
"1400241",932116906,"tplink普购专卖店"
"1400244",1036296312,"tplink必图必专卖店"
"1400255",1051172875,"tplink火盟专卖店"
"1400317",2214125927,"新宇数码专营店"
"1400533",2512661377,"tplink天一昕专卖店"
"1400559",1040450854,"tplink官方旗舰店"
"1400587",2098056639,"鑫土星数码专营店"
"1400614",1918389614,"tplink友浩专卖店"
"1400619",1793414007,"升科数码专营店"
"1400639",116884085,"神舟华翼专卖店"
"1400658",2205724357,"飞森数码专营店"
"1400686",654163063,"tplink旗舰店"
"1400722",755113184,"北京天成数码专营店"
"1400723",759103822,"tplink合一专卖店"
"1400729",770753761,"邺创数码专营店"
"1400730",771325904,"鼎鸿佳通数码专营店"
"1400735",1864772775,"泰舟数码专营店"
"1400744",2459976295,"升科数码配件专营店"
"1400759",2107341931,"科远数码专营店"
"1400766",2226836041,"左辅数码专营店"
"1400770",872206470,"海之诚数码店"
"1400778",2095225789,"tplink鸿君专卖店"
"1400829",1830175387,"八斗才数码专营店"
"1400897",2092960401,"博迪尔数码专营店"
"1400946",2466599454,"tplink新荷专卖店"
"1400966",2781868173,"tplink好吉专卖店"
"1400970",773315721,"苹果聚能霸数码港"
"1401006",695137664,"惠利数码专营店"
"1401062",2137069332,"办公伙伴数码专营店"
"1401076",629787018,"新港数码专营店"
"1401089",651945669,"易旭数码专营店"
"1401129",1969716463,"向量数码专营店"
"1401148",729616381,"华美伟业数码专营店"
"1401176",2862739846,"华为八方资源专卖店"
"1401258",2171515823,"tplink鑫土星专卖店"
"1401276",2884656583,"tplink亚具购专卖店"
"1401277",2557190402,"tplink富函通专卖店"
"1401289",2074201101,"tplink锐阳天成专卖店"
"1401338",2787628898,"tplink前沿专卖店"
"1401349",810974470,"tplink流翔专卖店"
"1401356",838508292,"tplink臻品专卖店"
"1401374",869123634,"黑格数码专营店"
"1401398",1585755608,"康斯数码专营店"
"1401422",1124016457,"tplink浦瑞达专卖店"
"1401443",1048641927,"奇瑞电器旗舰店"
"1401755",1664508817,"友胜数码专营店"
"1401758",2373601228,"格林德益办公用品专营店"
"1401762",749477853,"魔影旗舰店"
"1401770",453459680,"黑角意翔专卖店"
"1401773",645301834,"派力数码"
"1401784",734808447,"好驰数码专营店"
"1401815",2203493220,"safestnet非同凡享专卖店"
"1401821",2108012140,"safestnet慑力深圳专卖店"
"1401887",258384354,"一喜家电专营店"
"1401973",2771984557,"初语时数码专营店"
"1401979",2891796867,"momax摩米士安优专卖店"
"1402001",1759954551,"momax摩米士芒果专卖店"
"1402006",572217737,"合意聚数码专营店"
"1402016",1689700244,"momax新协专卖店"
"1402019",2403913441,"momax玖怡专卖店"
"1402045",924332640,"摩米士旗舰店"
"1402052",845425593,"新潮流数码专营店"
"1402065",2622298491,"摩米士雅兰格专卖店"
"1402082",615971423,"momax新丰亿专卖店"
"1402122",281949561,"momax摩米士专卖店"
"1402307",2902397388,"emie果敢专卖店"
"1402337",512793694,"涛普数码专营店"
"1402418",1014094452,"摩米士绿果专卖店"
"1402505",2880880853,"momax乐淘专卖店"
"1402567",357277419,"momax嘉兴达专卖店"
"1402579",2417617916,"momax津科嘉业专卖店"
"1403637",2240418049,"法兰尼旗舰店"
"1403638",2557749347,"法兰尼电器旗舰店"
"1403746",2487083452,"subcrew旗舰店"
"1404891",1636718555,"竖力炫飞专卖店"
"1405683",722956395,"众智硒鼓店"
"1405846",690856236,"天诚世纪数码专营店"
"1405849",374040744,"毅合灵数码专营店"
"1405899",1824892207,"酷卡仕数码专营店"
"1406246",2850653966,"葫芦娃旗舰店"
"1406520",787651242,"友为泰达丰专卖店"
"1406768",2051692828,"博家旗舰店"
"1406857",771942399,"南冠旗舰店"
"1406866",2336749076,"haiyue海月旗舰店"
"1406895",2103584631,"雷铭旗舰店"
"1406917",753775727,"米迪电器"
"1406919",1776408689,"米迪家用电器旗舰店"
"1407351",2335838866,"德惠铭通数码专营店"
"1407388",2178035364,"歌珊旗舰店"
"1407414",1883708477,"奥利尔旗舰店"
"1407470",1129169005,"盈禾利达数码专营店"
"1407771",2383463502,"爱塔旗舰店"
"1408268",2311880135,"班得瑞金芒专卖店"
"1408294",705453902,"班得瑞电器旗舰店"
"1408307",2056434591,"班得瑞君耀专卖店"
"1408312",1664438912,"班得瑞旗舰店"
"1408328",2080948754,"勇前电器专营店"
"1409257",2894700715,"港宝艾丽姿专卖店"
"1409258",2189962704,"港宝旗舰店"
"1409718",2329734873,"umanta骑动力专卖店"
"1409719",2453720250,"umanta旗舰店"
"1409726",1025832278,"凯丝路旗舰店"
"1409754",2236985003,"诺爱电器专营店"
"1409768",694510337,"立奇电器旗舰店"
"1409770",2455523271,"蒙鑫电器专营店"
"1410181",1777581579,"鸿骏旗舰店"
"1410251",823150538,"兰牌旗舰店"
"1410311",2090170274,"潮拍旗舰店"
"1410358",1966693346,"coteetci哥特斯旗舰店"
"1410361",1742134648,"高飞利达数码专营店"
"1410369",2047143559,"源声数码专营店"
"1410689",508084809,"普林勒仕旗舰店"
"1410693",515359915,"万泰电器旗舰店"
"1410998",2878676223,"格仕尼鼎尚专卖店"
"1411006",2866765695,"格仕尼艾奇特专卖店"
"1411011",2885730499,"格仕尼斯科邦专卖店"
"1411013",1744667307,"格仕尼旗舰店"
"1411018",2897130090,"格仕尼玖加玖专卖店"
"1411370",742594495,"海一舟数码专营店"
"1411581",870678780,"闪杰旗舰店"
"1411582",2140257762,"施卡特数码专营店"
"1411583",687519759,"欧之诺数码专营店"
"1412064",2246590133,"右岸印象湖北专卖店"
"1412396",676749720,"文欣数码专营店"
"1412520",2079201696,"燊星数码配件专营店"
"1412669",789488722,"银鱼厨房电器"
"1413258",2261254880,"快乐多金三晶专卖店"
"1413277",1744192016,"酷乐橙旗舰店"
"1413328",1730370193,"确悦旗舰店"
"1413334",2615183755,"蓄兴办公用品专营店"
"1413343",2760843453,"韩伟博良专卖店"
"1413551",1030689850,"高坚旗舰店"
"1413555",2346372297,"cokin高坚卓宜迦南专卖店"
"1413595",1891933208,"壹玖捌叁电器专营店"
"1413600",2277879343,"客所思旗舰店"
"1413605",1761473188,"佰音电器专营店"
"1413761",1126548692,"一代优品数码专营店"
"1413777",1802087350,"奥美得旗舰店"
"1413806",2738185494,"葩葩数码旗舰店"
"1413912",1990848932,"soneed索立得旗舰店"
"1413914",1958233789,"soneed数码旗舰店"
"1413916",2107236677,"soneed鑫普乐专卖店"
"1413941",2349868430,"皇田旗舰店"
"1414081",2448453291,"earsci旗舰店"
"1414431",2253198607,"皓天数码专营店"
"1414639",2044410811,"cmyksupplies旗舰店"
"1414644",2019927323,"樱之惠旗舰店"
"1414692",2102585973,"光质旗舰店"
"1414693",2107270403,"世贸通数码配件旗舰店"
"1414698",2386521390,"astrong亚创旗舰店"
"1414903",2145453639,"海澜旗舰店"
"1415235",2328698462,"绿鲨旗舰店"
"1415569",2397302310,"woods旗舰店"
"1415616",2455451399,"得来速办公旗舰店"
"1416010",2886872844,"挺豪始旗舰店"
"1416022",1645008338,"超时空数码专营店"
"1416034",2102237778,"普斯丹顿数码专营店"
"1417038",1872617951,"耀钦办公用品专营店"
"1417046",1932282570,"大佳旗舰店"
"1417285",2138669549,"隆达万盛办公用品专营店"
"1418379",2398537565,"知乐电器旗舰店"
"1418396",2363794995,"知乐电器旗舰"
"1418485",659327652,"3158勃腾专卖店"
"1418489",2250268203,"aoc金地颐和专卖店"
"1418532",2369157882,"龙迅数码专营店"
"1418554",1660731674,"aoc官方旗舰店"
"1418569",1981652888,"aoc群申专卖店"
"1418920",2377504254,"汉风旗舰店"
"1418921",2878424731,"汉风搏鸿专卖店"
"1420004",651943586,"纷泰刻"
"1420780",221261143,"江南办公设备专营"
"1421369",2456043353,"领汇旗舰店"
"1421431",2207666670,"帅盛电器专营店"
"1421435",2081181568,"绿海电器专营店"
"1421453",2078205767,"虎神旗舰店"
"1421655",2279636622,"马蒂斯旗舰店"
"1422254",857377067,"天美时代办公专营店"
"1422721",2236841533,"百视威旗舰店"
"1422941",2074596045,"凝科办公用品专营店"
"1423148",2107152887,"和兴电器专营店"
"1423155",2451913940,"喜乐多电器旗舰店"
"1423360",605264284,"宝淇孚森专卖店"
"1423743",2456755614,"yeekai旗舰店"
"1424183",531470151,"oscoo深圳专卖店"
"1424186",787151891,"聚优唯品直营店"
"1424330",1973937631,"传玺办公专营店"
"1424331",1983779864,"传玺办公用品专营店"
"1424551",2336222242,"浪庭电器旗舰店"
"1424553",2086895397,"运德电器专营店"
"1424606",1683508938,"风致旗舰店"
"1424614",331739003,"sharno旗舰店"
"1424616",862944359,"irst旗舰店"
"1424831",1968095082,"金大侠旗舰店"
"1424846",1705487136,"开天数码专营店"
"1425278",368839011,"蓝十字个人护理专营"
"1425303",1113101892,"帝特数码专营店"
"1425346",363555621,"博胜金广专卖店"
"1425347",821408890,"博胜旗舰店"
"1426391",2096968892,"雅菱旗舰店"
"1426395",1051147038,"情人鸟旗舰店"
"1426409",2186489112,"跬步数码专营店"
"1426452",480500207,"蒂奥源得电器专营店"
"1426607",2453382887,"tankpro旗舰店"
"1426614",645450412,"fenchii旗舰店"
"1426657",654495220,"戴易数码专营店"
"1426996",679295620,"medex深圳专卖店"
"1427175",704720396,"写乐飞友明专卖店"
"1427178",2827650877,"sailor写乐旗舰店"
"1427195",2300291551,"icooya旗舰店"
"1428642",2107834708,"骏驰电器专营店"
"1428661",2429503579,"赛领电器旗舰店"
"1428667",1659296212,"海联达旗舰店"
"1428689",2353700275,"新旗帜数码专营店"
"1428920",2001641592,"炳捷乐比天下专卖店"
"1428923",2392109015,"炳捷深圳专卖店"
"1428943",1126771539,"炳捷旗舰店"
"1428948",2416541011,"润亚数码专营店"
"1428976",1717301428,"梅州仁信数码专营店"
"1429002",842707337,"优e家简单爱"
"1429051",1832346393,"lifecode莱科德旗舰店"
"1429052",2328889638,"lifecode顺益通专卖店"
"1429066",2077124277,"琅酷旗舰店"
"1429345",2107171981,"百易兴旗舰店"
"1429353",1071433433,"悠格格旗舰店"
"1429373",2369970506,"senwater邦博专卖店"
"1429416",1115216134,"蓝天信旗舰店"
"1429491",2452366381,"智优乐旗舰店"
"1429530",1129633602,"coolfi酷凡旗舰店"
"1429533",1587280436,"wakiwaki旗舰店"
"1429559",1633035621,"索凡旗舰店"
"1429560",1661166323,"索凡数码旗舰店"
"1429589",2154967838,"澳丽森旗舰店"
"1429596",2120177873,"康怡达电器旗舰店"
"1429612",1650357486,"欧雷奥旗舰店"
"1429631",1666216794,"赛尔特旗舰店"
"1429641",1962819016,"皓维旗舰店"
"1429807",1691089586,"bluechips旗舰店"
"1429924",2404300060,"惠步舒同心专卖店"
"1429947",2295739707,"创意达蓝调如优专卖店"
"1429954",2112609057,"千旺电器专营店"
"1429963",2454266902,"创意达蓝调申浪专卖店"
"1429968",2076281632,"创意达蓝调旗舰店"
"1429969",2208583640,"cydblues曲派专卖店"
"1429973",2240680242,"创意达蓝调宁波专卖店"
"1429982",2455180149,"创意达蓝调海曙福鹏专卖店"
"1429983",1803931995,"创意达蓝调智盛专卖店"
"1429988",2079802832,"蓝调数码专营店"
"1430054",2210929644,"zedbed数码旗舰店"
"1430063",1942089138,"斯茂旗舰店"
"1430413",2114353007,"jyock旗舰店"
"1430416",2261970698,"jyock京客宁波专卖店"
"1430458",1985834987,"全程办公用品专营店"
"1430481",2479377904,"虎猫旗舰店"
"1430974",2104619013,"brsddq旗舰店"
"1430975",2881703688,"brsddq三铿专卖店"
"1431732",2274418506,"欧尚品旗舰店"
"1431748",2233975985,"jj金京旗舰店"
"1431823",2139556849,"捷佑旗舰店"
"1432157",1862759827,"天猫魔盒官方旗舰店"
"1432203",2885378686,"奥克斯乐众专卖店"
"1432204",2884767143,"奥克斯品胜专卖店"
"1432207",2843692806,"奥克斯欧楠专卖店"
"1432208",2849540047,"奥克斯兴奥专卖店"
"1432209",2794532420,"奥克斯赵记专卖店"
"1432210",2771196410,"奥克斯翊圆专卖店"
"1432214",2651687089,"奥克斯逗包专卖店"
"1432215",2614028757,"奥克斯乐天派专卖店"
"1432216",1645468374,"奥克斯羽宏专卖店"
"1432226",696498970,"三诚电器专营店"
"1432229",741198264,"汉臣电器专营店"
"1432240",2414971046,"台优亿电器专营店"
"1432241",2408331255,"奥克斯天乙聚福专卖店"
"1432243",2415510562,"奥克斯韩代专卖店"
"1432254",1675076946,"奥克斯海阔征程专卖店"
"1432256",2036363841,"都王电器专营店"
"1432264",2182671077,"奥克斯威多福专卖店"
"1432275",2081492574,"aux奥克斯海迅专卖店"
"1432279",917259748,"奥克斯卡帝亚专卖店"
"1432284",1893621540,"奥克斯璐琳专卖店"
"1432307",1652483400,"奥克斯城铭专卖店"
"1432315",1933135638,"叮当云手机专营店"
"1432321",2004180090,"奥克斯手机旗舰店"
"1432324",2388196592,"冠城伟业电器专营店"
"1432332",2086397810,"aux奥克斯鑫垚专卖店"
"1432348",2808916340,"奥克斯苏宇专卖店"
"1432349",2188958293,"奥克斯盛世昌业专卖店"
"1432351",507961111,"中浙长城电器专营店"
"1432356",2778408691,"奥克斯雨昕专卖店"
"1432357",1870517141,"奥克斯奥太乐专卖店"
"1432362",2436761593,"奥克斯味集居专卖店"
"1432366",1061328545,"英林电器专营店"
"1432371",2750819266,"奥克斯宝太专卖店"
"1432374",2750956946,"奥克斯品兴专卖店"
"1432375",2735673585,"奥克斯德容专卖店"
"1432389",2884990714,"奥克斯农资专卖店"
"1432394",1696209762,"旭尧文轩电器专营店"
"1432395",1645867858,"依扬电器专营店"
"1432407",2859481533,"君尚大家电专营店"
"1432409",352580440,"奥克斯网品专卖店"
